OBJECTID_1,OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
2238,2238,1978,SEA 46-1978,496,7518.34443451132,2851555.67045965
2239,2239,1980,SEA 46-1980,379,10334.9863728221,2071512.59230369
2240,2240,2056,SEA 46-2056,346,5904.81617430851,1944444.44775922
2241,2241,2057,SEA 46-2057,444,8046.20723815842,1902342.42391242
2242,2242,2090,SEA 46-2090,479,22488.8661509678,21367060.5436542
2243,2243,2091,SEA 46-2091,444,4821.39241949999,1439000.83405426
2244,2244,2092,SEA 46-2092,319,4209.23241927993,1033278.06365713
2245,2245,2093,SEA 46-2093,480,4725.47960121262,1375520.13991715
2246,2246,2094,SEA 46-2094,294,4131.60125228145,981099.545329211
2247,2247,2095,SEA 46-2095,307,5601.28190902954,1168928.29301094
2248,2248,2096,SEA 46-2096,238,3714.4629443403,790126.545182537
2249,2249,2097,SEA 46-2097,397,4845.55353464643,1454094.36191485
2250,2250,2098,SEA 46-2098,479,5589.48377012382,1988905.98843233
2251,2251,2099,SEA 46-2099,438,6626.3160330967,1760671.15638859
2252,2252,2100,SEA 46-2100,375,6612.06236315141,1751195.96402671
2253,2253,2127,SEA 46-2127,508,6632.9779484445,2633160.37953684
2254,2254,2128,SEA 46-2128,628,6626.8709888919,2639802.45753284
2255,2255,2142,SEA 46-2142,703,12735.4830272686,4808436.80700717
2256,2256,2143,SEA 46-2143,311,10324.3592742279,4643584.44510468
2257,2257,2145,SEA 46-2145,535,8307.01488451169,4300443.03237933
2258,2258,2152,SEA 46-2152,412,10074.7203874018,6380676.58506576
2259,2259,2153,SEA 46-2153,562,6643.86360951897,2442410.30920451
2260,2260,2221,SEA 46-2221,567,7274.10923128071,2861735.98940339
2261,2261,2228,SEA 46-2228,523,8695.61837858926,3737623.56303655
2262,2262,2231,SEA 46-2231,731,8541.79648614806,2390994.62100343
2263,2263,2234,SEA 46-2234,265,5476.4215285765,1158714.03519501
2264,2264,2236,SEA 46-2236,398,5778.69247121234,1378358.42021362
2265,2265,2240,SEA 46-2240,474,6395.25866722192,1680451.3450282
2266,2266,2243,SEA 46-2243,516,8440.20519121778,2350042.49071606
2267,2267,2244,SEA 46-2244,278,5274.62554151992,1304163.5022435
2268,2268,2245,SEA 46-2245,428,6604.60947181843,2186444.95474366
2269,2269,2247,SEA 46-2247,612,7925.31846826004,3359311.03883078
2270,2270,2249,SEA 46-2249,247,5787.7773612595,1598189.86601208
2271,2271,2251,SEA 46-2251,562,6617.25361461432,2625411.04619672
2272,2272,2252,SEA 46-2252,281,5316.35639807753,1766162.78753603
2273,2273,2253,SEA 46-2253,545,6115.40347949098,2296611.10880389
2274,2274,2257,SEA 46-2257,477,5307.85993021767,1759951.18346333
2275,2275,2260,SEA 46-2260,762,8080.78776379989,3649321.32864541
2276,2276,2261,SEA 46-2261,269,5605.39274954405,1945190.75140085
2277,2277,2263,SEA 46-2263,626,7352.31911250682,2779252.82232919
2278,2278,2264,SEA 46-2264,799,7929.44116838568,3490528.56427664
2279,2279,2266,SEA 46-2266,510,10472.3053837116,6851845.68635445
2280,2280,2267,SEA 46-2267,627,20476.7576793324,23541865.6647179
2281,2281,2268,SEA 46-2268,346,10400.6500135607,3734221.99407784
2282,2282,2269,SEA 46-2269,310,7418.19972984258,2291040.5262535
2283,2283,2270,SEA 46-2270,303,6286.2706578988,1577517.93695241
2284,2284,2271,SEA 46-2271,507,6779.00176454455,2147791.10066746
2285,2285,2272,SEA 46-2272,361,6664.57130958593,1823395.33614986
2286,2286,2274,SEA 46-2274,280,5719.508969029,1789062.08760368
2287,2287,2275,SEA 46-2275,147,4091.51526882446,638130.522436342
2288,2288,2276,SEA 46-2276,392,5569.20423951979,1230897.59446686
2289,2289,2277,SEA 46-2277,588,6634.49847265891,1935333.38439939
2290,2290,2280,SEA 46-2280,660,9736.68769268354,3337347.14555966
2291,2291,2282,SEA 46-2282,713,9327.33628618906,4221015.8050501
2292,2292,2283,SEA 46-2283,360,4864.72506142957,1182863.18851241
2293,2293,2285,SEA 46-2285,296,5995.502163518,1718982.69150817
2294,2294,2286,SEA 46-2286,449,5957.76887551172,2182403.85857266
2295,2295,2289,SEA 46-2289,343,6024.26175480205,1778246.26271811
2296,2296,2290,SEA 46-2290,297,6467.34228225664,1732106.1561508
2297,2297,2291,SEA 46-2291,375,6022.61634813954,1577814.06233121
2298,2298,2292,SEA 46-2292,552,5888.29582607152,1830659.37163321
2299,2299,2293,SEA 46-2293,476,5352.15517132934,1790219.43733282
2300,2300,2295,SEA 46-2295,528,6020.67318498604,2240740.66803241
2301,2301,2296,SEA 46-2296,397,4677.73860414635,1336186.70465876
2302,2302,2297,SEA 46-2297,295,5328.5317129742,1325860.3661916
2303,2303,2298,SEA 46-2298,347,5320.64092645666,1323240.29944663
2304,2304,2299,SEA 46-2299,438,8120.55912260774,2822816.60167603
2305,2305,2300,SEA 46-2300,515,7720.35496138406,2834382.27213625
2306,2306,2302,SEA 46-2302,405,6335.79062526399,1839702.4636103
2307,2307,2303,SEA 46-2303,427,7721.16648510695,2427026.16371122
2308,2308,2304,SEA 46-2304,366,7069.93694655469,2416304.13401036
2309,2309,2305,SEA 46-2305,379,7350.06964871966,1989440.19605953
2310,2310,2306,SEA 46-2306,306,5310.20064498908,1760781.06579016
2311,2311,2307,SEA 46-2307,303,6945.84763326886,2004757.03372222
2312,2312,2308,SEA 46-2308,386,10662.4492367061,4269266.76556506
2313,2313,2309,SEA 46-2309,311,5101.29504019216,1687213.11424319
2314,2314,2310,SEA 46-2310,399,7023.53010527749,2765698.41832619
2315,2315,2311,SEA 46-2311,541,7322.93412722686,2207980.04392659
2316,2316,2313,SEA 46-2313,593,10943.7637893206,5456925.7283551
2317,2317,2314,SEA 46-2314,411,5981.64699023255,2203433.36345622
2318,2318,2316,SEA 46-2316,447,9269.28564456725,2816414.44096784
2319,2319,2317,SEA 46-2317,460,7878.68584248453,3024795.72729791
2320,2320,2318,SEA 46-2318,292,6528.59352861586,2094710.41256193
2321,2321,2319,SEA 46-2319,499,8535.37231814398,3003965.01391604
2322,2322,2320,SEA 46-2320,359,7670.79424475417,2549068.78436148
2323,2323,2321,SEA 46-2321,348,6265.54584115254,1930584.61881907
2324,2324,2322,SEA 46-2322,557,8820.63284861307,4002669.29495665
2325,2325,2323,SEA 46-2323,589,8339.35795329928,3605609.14887904
2326,2326,2324,SEA 46-2324,464,6678.13383797311,2670047.7175457
2327,2327,2325,SEA 46-2325,401,3996.67813833856,890305.886359447
2328,2328,2326,SEA 46-2326,545,10803.7435375079,4264119.52103092
2329,2329,2327,SEA 46-2327,386,6686.45694457449,1780625.23079719
2330,2330,2328,SEA 46-2328,375,5284.0021425362,1743828.69600454
2331,2331,2330,SEA 46-2330,428,6997.30020009555,2821581.99786702
2332,2332,2332,SEA 46-2332,274,5303.94100101583,1579604.92015506
2333,2333,2333,SEA 46-2333,400,6830.81435770083,2386395.77198876
2334,2334,2334,SEA 46-2334,627,8057.58001014335,3881080.52523902
2335,2335,2335,SEA 46-2335,709,5371.80989825105,1687232.05918997
2336,2336,2336,SEA 46-2336,713,8133.12719619842,3564891.02131662
2337,2337,2337,SEA 46-2337,395,5299.0059230503,1754075.05813656
2338,2338,2338,SEA 46-2338,576,6675.89345421779,1554070.98820778
2339,2339,2339,SEA 46-2339,361,6557.90933010776,2079155.56394937
2340,2340,2340,SEA 46-2340,664,7966.21570402406,3543391.6247509
2341,2341,2341,SEA 46-2341,599,8188.58469029743,3248820.85156074
2342,2342,2342,SEA 46-2342,393,7970.97802281997,2647474.48708017
2343,2343,2343,SEA 46-2343,366,6664.13526020651,2205367.0556531
2344,2344,2344,SEA 46-2344,607,6800.43210838479,1663622.0757495
2345,2345,2345,SEA 46-2345,294,9016.40220184358,3125327.65386167
2346,2346,2346,SEA 46-2346,681,9232.57076102982,4015726.02782964
2347,2347,2347,SEA 46-2347,588,9257.85549034011,3044957.65963444
2348,2348,2348,SEA 46-2348,299,5940.34889243492,1694632.4346235
2349,2349,2349,SEA 46-2349,391,6543.83531394508,2014960.753244
2350,2350,2350,SEA 46-2350,469,5908.68886715367,2239788.29835113
2351,2351,2351,SEA 46-2351,341,6160.46585437104,2022587.74664615
2352,2352,2352,SEA 46-2352,364,6956.88124288883,2076524.8371924
2353,2353,2353,SEA 46-2353,623,6025.99372907028,1146241.23290182
2354,2354,2355,SEA 46-2355,373,8301.89491381241,3652439.1452849
2355,2355,2357,SEA 46-2357,486,6501.48923387785,2378859.87668798
2356,2356,2358,SEA 46-2358,525,7232.91118090911,3235517.51224259
2357,2357,2359,SEA 46-2359,381,10071.8977742791,4246672.21521608
2358,2358,2360,SEA 46-2360,595,8000.08080319487,2875650.28399337
2359,2359,2361,SEA 46-2361,379,10677.0753374291,4330054.19939239
2360,2360,2363,SEA 46-2363,394,8234.54389210265,3253012.30181705
2361,2361,2364,SEA 46-2364,361,9213.59196781788,3695261.81123835
2362,2362,2366,SEA 46-2366,439,7657.12900608864,2740152.46305489
2363,2363,2367,SEA 46-2367,486,12518.5171634221,8657454.0627378
2364,2364,2369,SEA 46-2369,433,7858.21230135951,2515992.72429954
2365,2365,2370,SEA 46-2370,484,4224.74544759896,973644.827485046
2366,2366,2371,SEA 46-2371,663,8329.59125006377,3442498.3485523
2367,2367,2373,SEA 46-2373,768,6646.19433980413,2642062.90121151
2368,2368,2375,SEA 46-2375,325,6355.78684053519,1593236.69165085
2369,2369,2377,SEA 46-2377,583,9202.45096713458,3177707.91762418
2370,2370,2378,SEA 46-2378,314,9824.21272441727,2222175.53497349
2371,2371,2379,SEA 46-2379,576,7106.92354970449,3077924.23872682
2372,2372,2500,SEA 46-2500,398,7263.24854714811,2240739.88416048
2373,2373,2619,SEA 46-2619,569,11408.7972808051,6525225.60251977
2374,2374,2796,SEA 46-2796,461,6681.08226451217,2000722.16984402
2375,2375,3677,SEA 46-3677,335,6375.21406327167,2351265.20499872
2376,2376,3687,SEA 46-3687,224,5875.76075588646,1592559.64040268
2377,2377,3688,SEA 46-3688,23,1949.66206660627,109474.593418611
2378,2378,3728,SEA 46-3728,424,3972.38854461869,876715.304404659
2379,2379,3798,SEA 46-3798,387,6382.72735126463,1443786.45617482
2380,2380,3410,SEALTH,406,53224.1745920951,93153457.6720564
2381,2381,2742,SEAN,712,15677.5830373238,12685206.5360466
2382,2382,1061,SEAVIEW,409,7356.68010954116,3085086.67095879
2383,2383,1062,SELLECK,813,98008.5853332509,333526229.228715
2384,2384,2831,SERENIDAD,751,12529.9726921357,5751438.98697359
2385,2385,1031,SET 33-1031,712,17180.9870300167,9744059.82763653
2386,2386,3057,SET 33-3057,767,55776.842402359,125878670.315154
2387,2387,3059,SET 33-3059,700,9530.67922009739,5377640.45126369
2388,2388,3060,SET 33-3060,376,8561.73046366869,4231532.34996688
2389,2389,3061,SET 33-3061,351,10209.0797375329,5021528.26479552
2390,2390,3062,SET 33-3062,353,11997.4683110112,4447341.32234059
2391,2391,3063,SET 33-3063,347,8920.47788166471,5006430.29848261
2392,2392,3065,SET 33-3065,708,7932.80522085052,3378449.1202659
2393,2393,3066,SET 33-3066,693,14978.634349415,7379876.90664678
2394,2394,3068,SET 33-3068,528,16514.6137325873,9270134.24708226
2395,2395,3069,SET 33-3069,406,8397.60687008052,3266892.74900656
2396,2396,3070,SET 33-3070,361,9178.47464943646,3535493.81158795
2397,2397,3073,SET 33-3073,454,12418.9712771813,5900451.69346522
2398,2398,3074,SET 33-3074,453,8058.295327778,3845318.77496564
2399,2399,3075,SET 33-3075,251,6829.9383922363,2745311.89231518
2400,2400,3076,SET 33-3076,565,12816.8569992198,8199807.72010467
2401,2401,3081,SET 33-3081,695,13123.4236937373,5241084.05171569
2402,2402,3100,SET 33-3100,472,23756.5524515345,14658554.687186
2403,2403,3101,SET 33-3101,461,11168.6326200017,4722049.70022922
2404,2404,3102,SET 33-3102,726,13677.5171789821,11154484.865073
2405,2405,3104,SET 33-3104,573,9567.06995760815,4992682.2968931
2406,2406,3107,SET 33-3107,751,17943.7520867102,17703192.6069208
2407,2407,3618,SET 33-3618,357,7723.54066565525,3013173.45623712
2408,2408,3704,SET 33-3704,275,18250.1637386323,8186913.18964671
2409,2409,3774,SET 33-3774,461,10100.3202050086,5696541.91306197
2410,2410,1068,SHADOW LAKE,621,40153.0680255811,54516414.3540224
2411,2411,1069,SHAMROCK,734,13478.7461609396,6101987.85230237
2412,2412,1070,SHANGRI-LA,445,61198.9542968766,97470067.7157308
2413,2413,1073,SHAWNEE,435,27503.5763962538,26937448.1685672
2414,2414,2908,SHEFFIELD,423,14047.4650586018,7057947.5593485
2415,2415,0001,SHL 32-0001,492,8791.67232427175,3036922.06118342
2416,2416,0012,SHL 32-0012,428,6672.76152201663,2665811.33616586
2417,2417,0024,SHL 32-0024,449,18389.8638823569,10777025.5901023
2418,2418,0038,SHL 32-0038,516,8038.89459545116,3702796.99503475
2419,2419,0088,SHL 32-0088,267,9617.44238513858,4067768.97746849
2420,2420,0232,SHL 32-0232,416,7278.75052515812,3057097.41682592
2421,2421,0241,SHL 32-0241,687,7952.21753023368,3501987.36388131
2422,2422,0267,SHL 32-0267,656,15234.7176630758,6563928.95659347
2423,2423,0274,SHL 32-0274,294,5284.96625539794,1743972.33604496
2424,2424,0277,SHL 32-0277,264,5307.16168502299,1760606.98023898
2425,2425,0296,SHL 32-0296,392,6171.39601830059,2330394.00867281
2426,2426,0319,SHL 32-0319,307,10019.672400076,3019358.00974439
2427,2427,0335,SHL 32-0335,421,8079.3341713248,3336724.23182204
2428,2428,0346,SHL 32-0346,274,5979.8994765432,2206418.32734538
2429,2429,0357,SHL 32-0357,515,7986.72014339068,3537298.50752231
2430,2430,0368,SHL 32-0368,320,7984.85146762938,2978305.56593159
2431,2431,0378,SHL 32-0378,298,9526.56086231107,2943525.75441376
2432,2432,0396,SHL 32-0396,769,6629.53246417092,2262815.67653068
2433,2433,0401,SHL 32-0401,408,14914.6205234384,8985378.25812688
2434,2434,0407,SHL 32-0407,651,9591.22121423788,4286618.24310374
2435,2435,0423,SHL 32-0423,393,7946.21042642892,3499098.0331094
2436,2436,0424,SHL 32-0424,322,5313.80126310167,1765904.49294168
2437,2437,0444,SHL 32-0444,430,7601.64140539947,3130242.53694295
2438,2438,0454,SHL 32-0454,311,7580.96611774874,2418685.2910737
2439,2439,0462,SHL 32-0462,437,8455.88279244509,3043045.85541804
2440,2440,0470,SHL 32-0470,422,9200.39219420484,3522000.31152181
2441,2441,0474,SHL 32-0474,382,9162.3863552528,3026285.67161355
2442,2442,0486,SHL 32-0486,294,5332.03930638412,1774653.55753628
2443,2443,0488,SHL 32-0488,302,7756.09510240773,3391115.2534438
2444,2444,0494,SHL 32-0494,479,16114.7683017299,14159301.207477
2445,2445,0499,SHL 32-0499,496,8734.18969497202,3324451.84008962
2446,2446,0510,SHL 32-0510,654,9414.29691774772,5177684.55194621
2447,2447,0514,SHL 32-0514,512,24318.8532085492,29207903.7783395
2448,2448,0519,SHL 32-0519,411,7524.98384536782,2920457.7487446
2449,2449,0527,SHL 32-0527,655,13244.7564632437,6986452.47893543
2450,2450,0530,SHL 32-0530,281,10018.6512086767,3443170.86889279
2451,2451,0537,SHL 32-0537,333,12980.1457636529,4013199.61228205
2452,2452,0538,SHL 32-0538,437,8635.37189082801,3959155.17633122
2453,2453,0558,SHL 32-0558,303,7384.37352992034,2334422.80416067
2454,2454,0559,SHL 32-0559,302,9163.76387768678,2202649.17059963
2455,2455,0605,SHL 32-0605,443,6806.54921644104,2652198.60753329
2456,2456,0606,SHL 32-0606,367,7939.74669007875,3493319.82222409
2457,2457,0609,SHL 32-0609,373,6540.63141073849,1635571.39070172
2458,2458,0648,SHL 32-0648,485,10103.175677889,4124288.63311121
2459,2459,0665,SHL 32-0665,448,9257.27289270634,2831811.73621514
2460,2460,0692,SHL 32-0692,564,7973.73191693539,3532976.45521287
2461,2461,0711,SHL 32-0711,342,5654.50507495649,1990827.2592567
2462,2462,0735,SHL 32-0735,286,6181.62189836269,1963219.09262866
2463,2463,0754,SHL 32-0754,651,7944.1012237457,3510036.4480102
2464,2464,0802,SHL 32-0802,460,7989.38234343225,3533340.99682609
2465,2465,0819,SHL 32-0819,412,7546.77796069605,2762816.01034382
2466,2466,0832,SHL 32-0832,341,7822.9385283115,2195703.25552572
2467,2467,0844,SHL 32-0844,471,8162.41859631207,3535669.47774576
2468,2468,0861,SHL 32-0861,746,8587.37550156299,3948505.12773348
2469,2469,0866,SHL 32-0866,453,12520.350393093,4371537.09486073
2470,2470,0875,SHL 32-0875,598,11534.9057769509,3928378.37173185
2471,2471,0888,SHL 32-0888,271,5297.87476625487,1755902.62812033
2472,2472,0895,SHL 32-0895,526,9711.69514032892,2922115.81190007
2473,2473,0897,SHL 32-0897,470,7938.41233592533,3486716.80220382
2474,2474,0898,SHL 32-0898,288,7432.30295436003,2508929.51478018
2475,2475,0903,SHL 32-0903,295,7238.57180616577,2602602.50319557
2476,2476,0914,SHL 32-0914,501,8829.07229571908,4081245.91086408
2477,2477,0917,SHL 32-0917,560,9147.71334186046,4870308.00994886
2478,2478,0920,SHL 32-0920,331,6599.64813901604,1896902.31968479
2479,2479,0921,SHL 32-0921,275,11571.7041770285,4337499.39914962
2480,2480,1020,SHL 32-1020,308,10139.6306556256,4546606.01728605
2481,2481,1021,SHL 32-1021,588,7959.40637606749,3518009.97285943
2482,2482,1030,SHL 32-1030,333,7899.97314992478,2793402.82398967
2483,2483,1038,SHL 32-1038,276,6627.92194780485,1750979.24777417
2484,2484,1053,SHL 32-1053,370,7620.89883176574,2656142.76709854
2485,2485,1077,SHL 32-1077,470,7970.66062732352,3518167.68713157
2486,2486,1080,SHL 32-1080,256,13185.6268057851,6984714.44793957
2487,2487,1101,SHL 32-1101,316,5313.98546733193,1763191.70752356
2488,2488,1106,SHL 32-1106,612,7934.5010396765,3501306.09553296
2489,2489,1140,SHL 32-1140,246,5300.88295710367,1753090.7850829
2490,2490,1158,SHL 32-1158,314,6625.71737645548,2635605.10263378
2491,2491,1168,SHL 32-1168,488,7964.54445167525,3521272.27027327
2492,2492,1178,SHL 32-1178,416,7938.37525990931,2938369.61217941
2493,2493,1197,SHL 32-1197,359,7958.3504944399,3520151.45764224
2494,2494,1209,SHL 32-1209,502,7801.3504815809,3406823.66358051
2495,2495,1210,SHL 32-1210,559,9376.52298892954,5180347.86547729
2496,2496,1228,SHL 32-1228,372,7581.05211505377,2742186.56173117
2497,2497,1236,SHL 32-1236,268,5308.3711445782,1761627.52733865
2498,2498,2552,SHL 32-2552,500,5597.19571919787,1658865.87677828
2499,2499,2753,SHL 32-2753,488,8119.82576707231,3048522.23246623
2500,2500,3363,SHL 32-3363,405,5936.1253332012,2150001.30073227
2501,2501,3556,SHL 32-3556,436,8588.53757867005,3793399.86038148
2502,2502,1088,SI VIEW,456,41899.1072484534,52726028.0852646
2503,2503,1084,SIERRA,700,94165.0146784175,168637537.789181
2504,2504,1085,SILVER SPURS,14,3161.97249783516,616690.823575414
2505,2505,1091,SKY 39-1091,111,15710.9127782941,9360063.02246731
2506,2506,1099,SNO-VALLEY,795,120832.404361521,387339546.533049
2507,2507,2616,SNO PASS,222,303346.429046934,2965744982.01391
2508,2508,1097,SNQ 05-1097,400,58351.5082651372,58325895.130663
2509,2509,3151,SNQ 05-3151,720,40106.4093293414,33356899.8255959
2510,2510,3409,SNQ 05-3409,825,20139.6159391211,18169506.8121648
2511,2511,3511,SNQ 05-3511,543,19150.6226156248,9950227.89431922
2512,2512,3512,SNQ 05-3512,845,11089.8361137651,6796263.08770535
2513,2513,3513,SNQ 05-3513,540,11072.5645928564,5467186.21776615
2514,2514,3514,SNQ 05-3514,658,11670.83213347,4882426.47851687
2515,2515,3558,SNQ 05-3558,528,11325.3141445789,6933279.11233527
2516,2516,3560,SNQ 05-3560,537,8594.2234470346,3012089.08574414
2517,2517,3633,SNQ 05-3633,394,13645.1495021488,5891225.30743545
2518,2518,3645,SNQ 05-3645,0,20838.003812488,25116082.968355
2519,2519,3667,SNQ 05-3667,736,16723.2752965112,11745476.8432873
2520,2520,3703,SNQ 05-3703,563,17085.5210050617,13373693.6326372
2521,2521,3734,SNQ 05-3734,379,13486.6078223402,5358550.06764988
2522,2522,1107,SPIDER LAKE,819,26986.1928398666,21875186.8531739
2523,2523,1110,SPRING LAKE,776,31667.8531382023,55624950.9767399
2524,2524,1113,SQUAK MOUNTAIN,246,57169.1661870238,134189784.237601
2525,2525,1114,STACY,26,36914.5682432388,33428729.4321009
2526,2526,1117,STAR LAKE,338,11782.8582926254,6855645.86863394
2527,2527,3569,STEED,768,23774.1092623597,23559423.845744
2528,2528,1121,STEVENS,228,478097.728383924,10615268967.5871
2529,2529,1122,STILLWATER,532,139296.44459725,188291179.769547
2530,2530,1131,SUNNYWOOD,713,12018.686799405,6788748.77855835
2531,2531,3557,SUNSET,219,12930.5441729214,8691947.67719828
2532,2532,3480,SWAN LAKE,665,43847.3669120743,81280197.8917825
2533,2533,2859,SWEENEY,565,34922.8539231588,64909443.5795854
2534,2534,1135,SYLVAN,830,13137.6223615247,6985708.47575491
2535,2535,1138,TAHLEQUAH,573,53665.5585105472,85464270.9013135
2536,2536,1139,TAHOMA,627,33301.2717612129,48068603.9784416
2537,2537,1141,TANNER,720,40446.354668389,34662917.5858637
2538,2538,3329,THISTLE,346,6791.23051182142,2604451.08063489
2539,2539,2746,THOMAS,472,17001.2618741205,14962171.0147499
2540,2540,3773,THURNAU,486,7735.26623873718,3358807.91052525
2541,2541,1152,TIGER MTN,518,47316.1232445249,132031895.177624
2542,2542,2986,TIMBER,627,11897.5078341326,7765783.60654891
2543,2543,1156,TOLT,321,170988.16853343,806967485.021701
2544,2544,3762,TOOEY,349,30203.1965473564,46808884.6499782
2545,2545,2417,TOTEM,72,5363.16796277963,975717.379437439
2546,2546,3735,TREEMONT,367,50716.1123041301,96160656.2341435
2547,2547,3211,TRILLIUM,803,43326.9922775249,60479650.4776769
2548,2548,1159,TROUT LAKE,743,13225.815078029,8725452.74797202
2549,2549,1164,TUK 11-1164,767,11475.2440476365,4734289.61856512
2550,2550,1165,TUK 11-1165,852,18870.8354101465,16345815.5171901
2551,2551,1166,TUK 11-1166,507,20167.552904404,17479513.7603167
2552,2552,1167,TUK 11-1167,9,53731.6711981849,76448683.7224755
2553,2553,2453,TUK 11-2453,619,11832.2298656059,5300694.2099431
2554,2554,2751,TUK 11-2751,279,12955.2946824132,7674645.53845359
2555,2555,2752,TUK 11-2752,521,11362.392493951,4994166.03228058
2556,2556,2949,TUK 11-2949,657,54816.9840991066,57157794.1459744
2557,2557,2951,TUK 11-2951,693,24911.1834216432,18375294.5720462
2558,2558,2952,TUK 11-2952,332,8066.37193965615,3123808.78137454
2559,2559,2955,TUK 11-2955,764,15918.8135401349,11714179.001982
2560,2560,2956,TUK 11-2956,695,9347.87372004498,5439690.62820122
2561,2561,3127,TUK 11-3127,385,7901.59310517822,2889267.50971128
2562,2562,3128,TUK 11-3128,828,19677.3246944612,9859451.21701981
2563,2563,3233,TUK 11-3233,493,16802.4163970028,13954019.9671997
2564,2564,3393,TUK 11-3393,395,6301.83110311272,2598856.91805948
2565,2565,3499,TUK 11-3499,258,15691.7898233723,7756426.12891027
2566,2566,3614,TUK 11-3614,75,8964.78777590792,1466748.66539197
2567,2567,3150,TWIN PEAKS,742,298539.374607492,3426763168.34061
2568,2568,3561,TWINBERRY,660,14678.4307134699,10120065.2283404
2569,2569,1172,TWO RIVERS,756,27174.1058535305,21689334.5836193
2570,2570,1179,UNION HILL,596,22728.0673481496,24003406.2923652
2571,2571,1183,VALENCIA,504,14375.6695630774,5664246.38663698
2572,2572,1187,VASHON,450,26483.2053996581,42000218.2723335
2573,2573,1188,VEAZIE,654,68748.9669166485,131330219.248934
2574,2574,1191,VINCENT,418,102831.171723384,210235701.427013
2575,2575,1195,WABASH,333,45131.530870354,54985733.6028111
2576,2576,1196,WALLACE,534,11368.3953808771,3204526.87012047
2577,2577,1198,WANDA,402,10350.7221783128,3681022.15204049
2578,2578,3545,WEBSTER,450,19584.7197127736,14328157.2073851
2579,2579,2600,WEEKS,726,38410.3316520438,64012925.6182991
2580,2580,3522,WELCOME LAKE,796,25563.6146283839,21669146.1201977
2581,2581,1212,WESTWOOD,0,739.387957696443,20669.6059854024
2582,2582,1215,WHITE CENTER,598,8827.34188680169,4805365.65183485
2583,2583,1216,WHITE RIVER,609,115354.313917584,226297320.755203
2584,2584,3451,WINTERGREEN,298,18783.5911889262,13875008.0997744
2585,2585,0676,WOD 45-0676,544,15422.0106702179,8178531.03194195
2586,2586,0926,WOD 45-0926,550,10511.2247383904,5408661.21184732
2587,2587,1205,WOD 45-1205,530,19749.9535081713,23168339.9878969
2588,2588,1225,WOD 45-1225,511,11595.943124735,8357126.46897758
2589,2589,2597,WOD 45-2597,668,23036.9692026616,17029473.2382432
2590,2590,2680,WOD 45-2680,601,32143.8436031564,18185994.1608243
2591,2591,2734,WOD 45-2734,591,14292.5643681281,7981165.62876155
2592,2592,2769,WOD 45-2769,764,20685.5846486094,24409502.4764247
2593,2593,3192,WOD 45-3192,356,15710.9280549728,8740352.6771376
2594,2594,3193,WOD 45-3193,615,12314.2362387968,5888064.25971258
2595,2595,3270,WOD 45-3270,620,11141.6773244697,5637163.45909647
2596,2596,3530,WOD 45-3530,684,25472.7966307854,21456416.6368342
2597,2597,3725,WOD 45-3725,375,6139.88820396381,2112343.30097589
2598,2598,2589,WOLF,719,25781.9050577582,20585263.6939018
2599,2599,3509,WOODSIDE,601,14290.6039091286,5783753.45882319
2600,2600,1230,WYNOCHE,392,44035.0992464102,52086891.1274482
2601,2601,1231,WYNONA,472,8205.09545134421,3688723.403827
2602,2602,1233,YPT 48-1233,419,13124.2191987294,5692995.5801113
2603,2603,1234,YPT 48-1234,415,11854.2510722488,4703428.05109331
